,Unnamed: 0.1,Unnamed: 0,vid,video_path,en_srt,zh_srt,age,gender,interests,level,备注,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,zhihu_url,ar_srt
0,0.0,1.0,2,Video_Finished\2\2_CE.mp4,Video_Finished\2\2_English.srt,Video_Finished\2\2_Chinese.srt,"k12, adult",male,"Sports, Humor",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834732157228154880,Video_Finished\2\2_Arbic.srt
1,1.0,2.0,3,Video_Finished\3\3_CE.mp4,Video_Finished\3\3_English.srt,Video_Finished\3\3_Chinese.srt,"prek, k12","male, female","DIY & Crafts, Education",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834735057690046464,Video_Finished\3\3_Arbic.srt
2,2.0,3.0,4,Video_Finished\4\4_CE.mp4,Video_Finished\4\4_English.srt,Video_Finished\4\4_Chinese.srt,"k12, adult",famale,"Movies & TV, Psychology, Beauty",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834740920781774848,Video_Finished\4\4_Arbic.srt
3,3.0,4.0,5,Video_Finished\5\5_CE.mp4,Video_Finished\5\5_English.srt,Video_Finished\5\5_Chinese.srt,"k12, adult","male, female",Art,B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834907245361647617,Video_Finished\5\5_Arbic.srt
4,4.0,6.0,7,Video_Finished\7\7_CE.mp4,Video_Finished\7\7_English.srt,Video_Finished\7\7_Chinese.srt,"k12, adult","male, female","Movies & TV, Humor, Thriller",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834921136275722241,Video_Finished\7\7_Arbic.srt
5,5.0,7.0,8,Video_Finished\8\8_CE.mp4,Video_Finished\8\8_English.srt,Video_Finished\8\8_Chinese.srt,"prek, k12, adult","male, female","Technology, Movies & TV",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834923508578254851,Video_Finished\8\8_Arbic.srt
6,6.0,8.0,9,Video_Finished\9\9_CE.mp4,Video_Finished\9\9_English.srt,Video_Finished\9\9_Chinese.srt,"k12, adult","male, female","Education, Psychology",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834924513793540096,Video_Finished\9\9_Arbic.srt
7,7.0,9.0,10,Video_Finished\10\10_CE.mp4,Video_Finished\10\10_English.srt,Video_Finished\10\10_Chinese.srt,adult,"male, female",News & Politics,B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834925549736304641,Video_Finished\10\10_Arbic.srt
8,8.0,10.0,11,Video_Finished\11\11_CE.mp4,Video_Finished\11\11_English.srt,Video_Finished\11\11_Chinese.srt,adult,male,News & Politics,B2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834926312088805376,Video_Finished\11\11_Arbic.srt
9,9.0,11.0,12,Video_Finished\12\12_CE.mp4,Video_Finished\12\12_English.srt,Video_Finished\12\12_Chinese.srt,"k12, adult","male, female",Sports,B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834927312434503680,Video_Finished\12\12_Arbic.srt
10,10.0,12.0,13,Video_Finished\13\13_CE.mp4,Video_Finished\13\13_English.srt,Video_Finished\13\13_Chinese.srt,"prek, adult",famale,"Comedy, Sports",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834928667811254272,Video_Finished\13\13_Arbic.srt
11,11.0,13.0,14,Video_Finished\14\14_CE.mp4,Video_Finished\14\14_English.srt,Video_Finished\14\14_Chinese.srt,"k12, adult","male, female","Comedy, Humor",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834929479270686720,Video_Finished\14\14_Arbic.srt
12,12.0,14.0,15,Video_Finished\15\15_CE.mp4,Video_Finished\15\15_English.srt,Video_Finished\15\15_Chinese.srt,adult,male,"Sports, Entertainment",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834930145003184128,Video_Finished\15\15_Arbic.srt
13,13.0,15.0,16,Video_Finished\16\16_CE.mp4,Video_Finished\16\16_English.srt,Video_Finished\16\16_Chinese.srt,"prek, k12, adult","male, female","Nature, Education",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834932050915909632,Video_Finished\16\16_Arbic.srt
14,14.0,16.0,17,Video_Finished\17\17_CE.mp4,Video_Finished\17\17_English.srt,Video_Finished\17\17_Chinese.srt,"prek, k12",male,"Technology, Humor",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834933238457573379,Video_Finished\17\17_Arbic.srt
15,15.0,17.0,18,Video_Finished\18\18_CE.mp4,Video_Finished\18\18_English.srt,Video_Finished\18\18_Chinese.srt,"prek, k12, adult","male, female","Nature, Education, Pets",B1,字幕返工,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834934263251873792,Video_Finished\18\18_Arbic.srt
16,16.0,18.0,19,Video_Finished\19\19_CE.mp4,Video_Finished\19\19_English.srt,Video_Finished\19\19_Chinese.srt,"prek, k12, adult","male, female","Nature, Education, Pets",B1,字幕返工,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834934838530039808,Video_Finished\19\19_Arbic.srt
17,17.0,19.0,20,Video_Finished\20\20_CE.mp4,Video_Finished\20\20_English.srt,Video_Finished\20\20_Chinese.srt,adult,"male, female","News & Politics, Pets",B1,字幕返工,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834935283222708224,Video_Finished\20\20_Arbic.srt
18,18.0,20.0,21,Video_Finished\21\21_CE.mp4,Video_Finished\21\21_English.srt,Video_Finished\21\21_Chinese.srt,prek,"male, female",Comedy,A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834948272814432257,Video_Finished\21\21_Arbic.srt
19,19.0,21.0,22,Video_Finished\22\22_CE.mp4,Video_Finished\22\22_English.srt,Video_Finished\22\22_Chinese.srt,"prek, k12, adult","male, female","Pets, Education",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834949314922815488,Video_Finished\22\22_Arbic.srt
20,20.0,22.0,23,Video_Finished\23\23_CE.mp4,Video_Finished\23\23_English.srt,Video_Finished\23\23_Chinese.srt,adult,famale,"Humor, Love & Relationships",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834950536710979584,Video_Finished\23\23_Arbic.srt
21,21.0,23.0,24,Video_Finished\24\24_CE.mp4,Video_Finished\24\24_English.srt,Video_Finished\24\24_Chinese.srt,"prek, k12, adult","male, female",Pets,A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834951362502336513,Video_Finished\24\24_Arbic.srt
22,22.0,24.0,25,Video_Finished\25\25_CE.mp4,Video_Finished\25\25_English.srt,Video_Finished\25\25_Chinese.srt,"k12, adult","male, female","Comedy, Humor, Love & Relationships",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1834953188224155650,Video_Finished\25\25_Arbic.srt
23,23.0,25.0,26,Video_Finished\26\26_CE.mp4,Video_Finished\26\26_English.srt,Video_Finished\26\26_Chinese.srt,"prek, k12, adult","male, female",Art,B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835186991924387840,Video_Finished\26\26_Arbic.srt
24,24.0,26.0,27,Video_Finished\27\27_CE.mp4,Video_Finished\27\27_English.srt,Video_Finished\27\27_Chinese.srt,"prek, k12, adult","male, female","Food, Humor",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835190473339310081,Video_Finished\27\27_Arbic.srt
25,25.0,27.0,28,Video_Finished\28\28_CE.mp4,Video_Finished\28\28_English.srt,Video_Finished\28\28_Chinese.srt,"k12, adult","male, female","Comedy, Humor",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835192115417714689,Video_Finished\28\28_Arbic.srt
26,26.0,28.0,29,Video_Finished\29\29_CE.mp4,Video_Finished\29\29_English.srt,Video_Finished\29\29_Chinese.srt,"prek, k12, adult","male, female",Music,A1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835192589906739200,Video_Finished\29\29_Arbic.srt
27,27.0,29.0,30,Video_Finished\30\30_CE.mp4,Video_Finished\30\30_English.srt,Video_Finished\30\30_Chinese.srt,"prek, k12, adult","male, female","Comedy, Pets",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835193090429825024,Video_Finished\30\30_Arbic.srt
28,28.0,30.0,31,Video_Finished\31\31_CE.mp4,Video_Finished\31\31_English.srt,Video_Finished\31\31_Chinese.srt,"prek, k12, adult",male,"Entertainment, Movies & TV",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835193603888123904,Video_Finished\31\31_Arbic.srt
29,29.0,31.0,32,Video_Finished\32\32_CE.mp4,Video_Finished\32\32_English.srt,Video_Finished\32\32_Chinese.srt,"prek, k12, adult","male, female","Art, Entertainment",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835194172451192834,Video_Finished\32\32_Arbic.srt
30,30.0,32.0,33,Video_Finished\33\33_CE.mp4,Video_Finished\33\33_English.srt,Video_Finished\33\33_Chinese.srt,adult,"male, female",News & Politics,B2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835194727064018948,Video_Finished\33\33_Arbic.srt
31,31.0,33.0,34,Video_Finished\34\34_CE.mp4,Video_Finished\34\34_English.srt,Video_Finished\34\34_Chinese.srt,"k12, adult",male,"Entertainment, Sports",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835195301943726081,Video_Finished\34\34_Arbic.srt
32,32.0,34.0,35,Video_Finished\35\35_CE.mp4,Video_Finished\35\35_English.srt,Video_Finished\35\35_Chinese.srt,adult,male,"News & Politics, Technology",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835195758174941184,Video_Finished\35\35_Arbic.srt
33,33.0,35.0,36,Video_Finished\36\36_CE.mp4,Video_Finished\36\36_English.srt,Video_Finished\36\36_Chinese.srt,"prek, k12, adult","male, female","Entertainment, Travel, News & Politics",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835196223646228480,Video_Finished\36\36_Arbic.srt
34,34.0,36.0,37,Video_Finished\37\37_CE.mp4,Video_Finished\37\37_English.srt,Video_Finished\37\37_Chinese.srt,"k12, adult",male,"Technology, Travel, News & Politics",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835196223646228480,Video_Finished\37\37_Arbic.srt
35,35.0,37.0,38,Video_Finished\38\38_CE.mp4,Video_Finished\38\38_English.srt,Video_Finished\38\38_Chinese.srt,"k12, adult",male,"Technology, Education",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835198489912553472,Video_Finished\38\38_Arbic.srt
36,36.0,38.0,39,Video_Finished\39\39_CE.mp4,Video_Finished\39\39_English.srt,Video_Finished\39\39_Chinese.srt,"k12, adult",male,"Technology, Education, Science",B2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835198983343058945,Video_Finished\39\39_Arbic.srt
37,37.0,39.0,40,Video_Finished\40\40_CE.mp4,Video_Finished\40\40_English.srt,Video_Finished\40\40_Chinese.srt,"k12, adult","male, female",Fitness,B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835199446796881921,Video_Finished\40\40_Arbic.srt
38,38.0,40.0,41,Video_Finished\41\41_CE.mp4,Video_Finished\41\41_English.srt,Video_Finished\41\41_Chinese.srt, adult,"male, female","Entertainment, Humor",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835199929427050497,Video_Finished\41\41_Arbic.srt
39,39.0,41.0,42,Video_Finished\42\42_CE.mp4,Video_Finished\42\42_English.srt,Video_Finished\42\42_Chinese.srt, adult,"male, female","Entertainment, Humor",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835200411713286144,Video_Finished\42\42_Arbic.srt
40,40.0,42.0,43,Video_Finished\43\43_CE.mp4,Video_Finished\43\43_English.srt,Video_Finished\43\43_Chinese.srt,"prek, k12, adult","male, female","Comedy, Pets",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835200987930968064,Video_Finished\43\43_Arbic.srt
41,41.0,43.0,44,Video_Finished\44\44_CE.mp4,Video_Finished\44\44_English.srt,Video_Finished\44\44_Chinese.srt,"prek, k12, adult","male, female","Comedy, Pets",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835201674320416768,Video_Finished\44\44_Arbic.srt
42,42.0,44.0,45,Video_Finished\45\45_CE.mp4,Video_Finished\45\45_English.srt,Video_Finished\45\45_Chinese.srt,"prek, k12, adult","male, female","Comedy, Pets",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835202228308295681,Video_Finished\45\45_Arbic.srt
43,43.0,45.0,46,Video_Finished\46\46_CE.mp4,Video_Finished\46\46_English.srt,Video_Finished\46\46_Chinese.srt,"prek, k12, adult","male, female","Comedy, Pets",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835209471372173313,Video_Finished\46\46_Arbic.srt
44,44.0,46.0,47,Video_Finished\47\47_CE.mp4,Video_Finished\47\47_English.srt,Video_Finished\47\47_Chinese.srt,"prek, k12, adult","male, female","Comedy, Pets",A1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835210260907974656,Video_Finished\47\47_Arbic.srt
45,45.0,47.0,48,Video_Finished\48\48_CE.mp4,Video_Finished\48\48_English.srt,Video_Finished\48\48_Chinese.srt,"prek, k12, adult","male, female","Comedy, Humor, Fitness, Sports",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835210818087698432,Video_Finished\48\48_Arbic.srt
46,46.0,48.0,49,Video_Finished\49\49_CE.mp4,Video_Finished\49\49_English.srt,Video_Finished\49\49_Chinese.srt,"prek, k12, adult","male, female","Comedy, Humor, Home & Garden, Love & Relationships",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835211387959390208,Video_Finished\49\49_Arbic.srt
47,47.0,49.0,50,Video_Finished\50\50_CE.mp4,Video_Finished\50\50_English.srt,Video_Finished\50\50_Chinese.srt,"prek, k12, adult","male, female","Comedy, Humor",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835211905758793729,Video_Finished\50\50_Arbic.srt
48,48.0,50.0,51,Video_Finished\51\51_CE.mp4,Video_Finished\51\51_English.srt,Video_Finished\51\51_Chinese.srt,"prek, k12, adult","male, female","Nature, Sports",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835212336182480896,Video_Finished\51\51_Arbic.srt
49,49.0,51.0,52,Video_Finished\52\52_CE.mp4,Video_Finished\52\52_English.srt,Video_Finished\52\52_Chinese.srt,"k12, adult","male, female","Science, Thriller",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835212799871164416,Video_Finished\52\52_Arbic.srt
50,50.0,52.0,53,Video_Finished\53\53_CE.mp4,Video_Finished\53\53_English.srt,Video_Finished\53\53_Chinese.srt,"k12, adult","male, female","Comedy, Humor,Love & Relationships",B1,有阿拉伯语,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835213288654393346,Video_Finished\53\53_Arbic.srt
51,51.0,53.0,54,Video_Finished\54\54_CE.mp4,Video_Finished\54\54_English.srt,Video_Finished\54\54_Chinese.srt,"prek, k12, adult","male, female", Pets,B1,有阿拉伯语,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835213767409016832,Video_Finished\54\54_Arbic.srt
52,52.0,54.0,55,Video_Finished\55\55_CE.mp4,Video_Finished\55\55_English.srt,Video_Finished\55\55_Chinese.srt,"prek, k12, adult","male, female","Comedy, Humor, Nature",B1,有阿拉伯语,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835214190765289472,Video_Finished\55\55_Arbic.srt
53,53.0,55.0,56,Video_Finished\56\56_CE.mp4,Video_Finished\56\56_English.srt,Video_Finished\56\56_Chinese.srt,"prek, k12","male, female","Comedy, Humor",A2,有阿拉伯语,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835214664562270208,Video_Finished\56\56_Arbic.srt
54,54.0,56.0,57,Video_Finished\57\57_CE.mp4,Video_Finished\57\57_English.srt,Video_Finished\57\57_Chinese.srt,"k12, adult","male, female","Comedy, Pets",A2,有阿拉伯语,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835215144457736192,Video_Finished\57\57_Arbic.srt
55,55.0,57.0,58,Video_Finished\58\58_CE.mp4,Video_Finished\58\58_English.srt,Video_Finished\58\58_Chinese.srt,adult,"male, female","Comedy, Humor, Culture",B1,有阿拉伯语,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835215601934684160,Video_Finished\58\58_Arbic.srt
56,56.0,58.0,59,Video_Finished\59\59_CE.mp4,Video_Finished\59\59_English.srt,Video_Finished\59\59_Chinese.srt,prek,"male, female","Nature, Science",B1,有阿拉伯语,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835216065099096065,Video_Finished\59\59_Arbic.srt
57,57.0,59.0,60,Video_Finished\60\60_CE.mp4,Video_Finished\60\60_English.srt,Video_Finished\60\60_Chinese.srt,adult,"male, female","Comedy, Movies & TV, Pets",B1,有阿拉伯语,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835216627056119808,Video_Finished\60\60_Arbic.srt
58,58.0,60.0,61,Video_Finished\61\61_CE.mp4,Video_Finished\61\61_English.srt,Video_Finished\61\61_Chinese.srt,adult,female,Love & Relationships,A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835217043177218048,Video_Finished\61\61_Arbic.srt
59,59.0,61.0,62,Video_Finished\62\62_CE.mp4,Video_Finished\62\62_English.srt,Video_Finished\62\62_Chinese.srt,adult,"male, female","Culture, Movies & TV",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835217466407661568,Video_Finished\62\62_Arbic.srt
60,60.0,62.0,63,Video_Finished\63\63_CE.mp4,Video_Finished\63\63_English.srt,Video_Finished\63\63_Chinese.srt,"k12, adult","male, female","Comedy, Cooking, Home & Garden",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835218127211859968,Video_Finished\63\63_Arbic.srt
61,61.0,63.0,64,Video_Finished\64\64_CE.mp4,Video_Finished\64\64_English.srt,Video_Finished\64\64_Chinese.srt,"prek, k12", female,"DIY & Crafts, Art, Education",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835218641714565120,Video_Finished\64\64_Arbic.srt
62,62.0,64.0,65,Video_Finished\65\65_CE.mp4,Video_Finished\65\65_English.srt,Video_Finished\65\65_Chinese.srt,"k12, adult","male, female","Comedy, Humor, Pets",A1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835219728362254337,Video_Finished\65\65_Arbic.srt
63,63.0,65.0,66,Video_Finished\66\66_CE.mp4,Video_Finished\66\66_English.srt,Video_Finished\66\66_Chinese.srt,"k12, adult","male, female","Comedy, Humor, Art",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835057433837441026,Video_Finished\66\66_Arbic.srt
64,64.0,66.0,67,Video_Finished\67\67_CE.mp4,Video_Finished\67\67_English.srt,Video_Finished\67\67_Chinese.srt,adult,"male, female","Comedy, Humor, Movies & TV",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835057434453995523,Video_Finished\67\67_Arbic.srt
65,65.0,67.0,68,Video_Finished\68\68_CE.mp4,Video_Finished\68\68_English.srt,Video_Finished\68\68_Chinese.srt,adult, female,"Beauty, Thriller",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835057562476740608,Video_Finished\68\68_Arbic.srt
66,66.0,68.0,69,Video_Finished\69\69_CE.mp4,Video_Finished\69\69_English.srt,Video_Finished\69\69_Chinese.srt,adult,"male, female","Comedy, Culture",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835057621297680384,Video_Finished\69\69_Arbic.srt
67,67.0,69.0,70,Video_Finished\70\70_CE.mp4,Video_Finished\70\70_English.srt,Video_Finished\70\70_Chinese.srt,prek,female,"dance, education, music",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835057870212833281,Video_Finished\70\70_Arbic.srt
68,68.0,70.0,71,Video_Finished\71\71_CE.mp4,Video_Finished\71\71_English.srt,Video_Finished\71\71_Chinese.srt,"k12, adult","male, female","Comedy, Pets, Humor",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835057928203288576,Video_Finished\71\71_Arbic.srt
69,69.0,71.0,72,Video_Finished\72\72_CE.mp4,Video_Finished\72\72_English.srt,Video_Finished\72\72_Chinese.srt,adult,"male, female","Comedy, News & Politics",B2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835057991616962561,Video_Finished\72\72_Arbic.srt
70,70.0,72.0,73,Video_Finished\73\73_CE.mp4,Video_Finished\73\73_English.srt,Video_Finished\73\73_Chinese.srt,"k12, adult","male, female","Comedy, Food, Movies & TV, Humor",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835058085619712000,Video_Finished\73\73_Arbic.srt
71,71.0,73.0,74,Video_Finished\74\74_CE.mp4,Video_Finished\74\74_English.srt,Video_Finished\74\74_Chinese.srt,"k12, adult","male, female","Comedy, Food, Humor, Love & Relationships",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835058166645276673,Video_Finished\74\74_Arbic.srt
72,72.0,74.0,75,Video_Finished\75\75_CE.mp4,Video_Finished\75\75_English.srt,Video_Finished\75\75_Chinese.srt,k12,"male, female",Education,A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835058303824175104,Video_Finished\75\75_Arbic.srt
73,73.0,76.0,77,Video_Finished\77\77_CE.mp4,Video_Finished\77\77_English.srt,Video_Finished\77\77_Chinese.srt,"prek, k12, adult","male, female","Pets, Fitness, Home & Garden",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835058439140810752,Video_Finished\77\77_Arbic.srt
74,74.0,77.0,78,Video_Finished\78\78_CE.mp4,Video_Finished\78\78_English.srt,Video_Finished\78\78_Chinese.srt,"k12, adult","male, female","Comedy, Humor",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835058498720899072,Video_Finished\78\78_Arbic.srt
75,75.0,78.0,79,Video_Finished\79\79_CE.mp4,Video_Finished\79\79_English.srt,Video_Finished\79\79_Chinese.srt,"prek, k12, adult","male, female","Comedy, Humor",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835058561471893504,Video_Finished\79\79_Arbic.srt
76,76.0,79.0,80,Video_Finished\80\80_CE.mp4,Video_Finished\80\80_English.srt,Video_Finished\80\80_Chinese.srt,"k12, adult","male, female","Comedy, Humor, Love & Relationships",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835058623748907009,Video_Finished\80\80_Arbic.srt
77,77.0,80.0,81,Video_Finished\81\81_CE.mp4,Video_Finished\81\81_English.srt,Video_Finished\81\81_Chinese.srt,"k12, adult","male, female","Comedy, Education, Humor",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835060609596674050,Video_Finished\81\81_Arbic.srt
78,78.0,81.0,82,Video_Finished\82\82_CE.mp4,Video_Finished\82\82_English.srt,Video_Finished\82\82_Chinese.srt,"k12, adult","male, female","Travel, Entertainment, Nature",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835060688189517824,Video_Finished\82\82_Arbic.srt
79,79.0,82.0,83,Video_Finished\83\83_CE.mp4,Video_Finished\83\83_English.srt,Video_Finished\83\83_Chinese.srt,"k12, adult","male, female","Comedy, Humor, Love & Relationships",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835060758783852545,Video_Finished\83\83_Arbic.srt
80,80.0,83.0,84,Video_Finished\84\84_CE.mp4,Video_Finished\84\84_English.srt,Video_Finished\84\84_Chinese.srt,"prek, k12, adult","male, female","Sports, Fitness, Entertainment",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835060819433496576,Video_Finished\84\84_Arbic.srt
81,81.0,85.0,86,Video_Finished\86\86_CE.mp4,Video_Finished\86\86_English.srt,Video_Finished\86\86_Chinese.srt,"k12, adult","male, female",Entertainment,B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835091791419957248,Video_Finished\86\86_Arbic.srt
82,82.0,86.0,87,Video_Finished\87\87_CE.mp4,Video_Finished\87\87_English.srt,Video_Finished\87\87_Chinese.srt,"k12, adult","male, female","Comedy, Humor",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835091802409017344,Video_Finished\87\87_Arbic.srt
83,83.0,87.0,88,Video_Finished\88\88_CE.mp4,Video_Finished\88\88_English.srt,Video_Finished\88\88_Chinese.srt,"k12, adult","male, female","Comedy, Humor, Love & Relationships, Entertainment",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835091845308370945,Video_Finished\88\88_Arbic.srt
84,84.0,88.0,89,Video_Finished\89\89_CE.mp4,Video_Finished\89\89_English.srt,Video_Finished\89\89_Chinese.srt,adult,"male, female","Food, DIY & Crafts, Entertainment",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835092305750650880,Video_Finished\89\89_Arbic.srt
85,85.0,89.0,90,Video_Finished\90\90_CE.mp4,Video_Finished\90\90_English.srt,Video_Finished\90\90_Chinese.srt,adult,"male, female","Food, DIY & Crafts, Entertainment",B2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835092446675083266,Video_Finished\90\90_Arbic.srt
86,86.0,90.0,91,Video_Finished\91\91_CE.mp4,Video_Finished\91\91_English.srt,Video_Finished\91\91_Chinese.srt,"k12, adult","male, female","Comedy, Education, Humor, Entertainment",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835092926100795392,Video_Finished\91\91_Arbic.srt
87,87.0,91.0,92,Video_Finished\92\92_CE.mp4,Video_Finished\92\92_English.srt,Video_Finished\92\92_Chinese.srt,"k12, adult","male, female","Education, Love & Relationships, Entertainment",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835092962457038848,Video_Finished\92\92_Arbic.srt
88,88.0,92.0,93,Video_Finished\93\93_CE.mp4,Video_Finished\93\93_English.srt,Video_Finished\93\93_Chinese.srt,"prek, k12","male, female","Education, Entertainment",A2,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835093002227433474,Video_Finished\93\93_Arbic.srt
89,89.0,93.0,94,Video_Finished\94\94_CE.mp4,Video_Finished\94\94_English.srt,Video_Finished\94\94_Chinese.srt,"k12, adult","male, female",Travel,B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835093038180999173,Video_Finished\94\94_Arbic.srt
90,90.0,94.0,95,Video_Finished\95\95_CE.mp4,Video_Finished\95\95_English.srt,Video_Finished\95\95_Chinese.srt,adult,"male, female","Education, Entertainment, Science",B1,,,,,,,,,,,,,,https://lens.zhihu.com/api/v4/videos/1835093074444951553,Video_Finished\95\95_Arbic.srt
